직원 이름,부서,월별 매출액,상품별 판매량,지역별 매출,개인정보_ID,사무실_내선번호
직원_3062,마케팅부,2656,148,부산,875196,4802
직원_3063,개발부,2815,150,광주,392813,1247
직원_3064,영업부,4511,57,광주,865421,3387
직원_3065,마케팅부,2926,139,경기,715359,2866
직원_3066,기획부,8275,174,대전,495179,9204
직원_3067,영업부,7827,156,경기,973062,7317
직원_3068,기획부,5581,108,부산,456321,5583
직원_3069,영업부,6928,114,부산,861052,7736
직원_3070,마케팅부,6715,97,경기,846401,6222
직원_3071,개발부,2723,182,대전,241763,1531
직원_3072,개발부,5509,74,대전,822661,1352
직원_3073,영업부,4272,58,대전,263399,7628
직원_3074,기획부,5281,64,부산,608301,3039
직원_3075,영업부,8998,60,대전,979962,1352
직원_3076,마케팅부,6563,185,부산,744278,1507
직원_3077,마케팅부,2223,179,부산,577031,4680
직원_3078,개발부,5397,105,경기,402758,1265
직원_3079,영업부,5463,77,부산,526010,5105
직원_3080,개발부,3634,74,광주,535577,9101
직원_3081,개발부,2488,77,부산,675847,2803
직원_3082,인사부,8887,147,부산,953930,1841
직원_3083,기획부,2637,118,광주,745500,8627
직원_3084,기획부,4809,64,경기,844081,3733
직원_3085,기획부,2412,107,대전,434791,1082
직원_3086,기획부,6254,177,경기,693965,5578
직원_3087,기획부,3920,104,경기,232643,4943
직원_3088,개발부,3427,83,부산,550946,8197
직원_3089,영업부,4011,89,경기,843100,7661
직원_3090,인사부,4553,163,경기,399488,3136
직원_3091,영업부,4104,138,부산,605864,6380
직원_3092,개발부,7353,105,부산,957325,2130
직원_3093,마케팅부,8526,90,대전,353731,8711
직원_3094,기획부,6926,178,서울,131327,2289
직원_3095,인사부,2587,186,광주,753435,5194
직원_3096,기획부,7493,151,경기,413455,1867
직원_3097,마케팅부,5493,58,대전,717119,8897
직원_3098,기획부,4680,177,서울,431866,3759
직원_3099,영업부,4784,143,광주,111227,1566
직원_3100,기획부,2747,61,서울,242555,3171
직원_3101,개발부,7702,140,서울,657806,3061
직원_3102,인사부,6942,153,서울,981222,5404
직원_3103,마케팅부,4556,84,대전,717614,5253
직원_3104,마케팅부,5918,182,부산,217025,2116
직원_3105,인사부,2926,110,광주,982021,6878
직원_3106,기획부,4459,136,경기,719133,3458
직원_3107,기획부,6347,144,부산,110851,3722
직원_3108,기획부,5300,94,광주,408684,9645
직원_3109,개발부,2697,86,경기,645508,8850
직원_3110,개발부,8225,147,부산,479917,7572
직원_3111,개발부,8936,185,대전,103335,4333
직원_3112,인사부,4310,183,서울,477263,3335
직원_3113,마케팅부,8115,174,대전,730062,6039
직원_3114,영업부,4983,94,서울,654468,6607
직원_3115,기획부,8739,195,대전,869188,9562
직원_3116,마케팅부,7058,53,부산,122541,7521
직원_3117,개발부,7361,151,부산,825222,5326
직원_3118,마케팅부,2990,57,대전,853794,6061
직원_3119,인사부,8703,163,경기,863196,3808
직원_3120,개발부,3496,172,부산,396338,4303
직원_3121,개발부,3475,146,대전,698999,8133
직원_3122,개발부,5933,190,대전,291456,9326
직원_3123,영업부,4452,124,부산,717461,1591
직원_3124,인사부,4519,176,서울,557144,8507
직원_3125,인사부,5295,170,서울,900883,5918
직원_3126,개발부,3511,156,경기,617006,9937
직원_3127,인사부,6601,165,광주,983165,5937
직원_3128,개발부,6166,128,경기,420579,7919
직원_3129,인사부,7247,149,부산,860576,4776
직원_3130,영업부,4225,166,광주,425719,8162
직원_3131,개발부,4219,187,광주,662516,3100
직원_3132,기획부,3120,86,서울,960925,6957
직원_3133,인사부,6939,160,부산,950580,3933
직원_3134,인사부,7036,69,광주,334678,6650
직원_3135,개발부,5909,92,대전,523943,7468
직원_3136,기획부,5044,178,서울,121715,8350
직원_3137,마케팅부,4658,140,광주,295423,1167
직원_3138,영업부,4369,160,부산,108516,3465
직원_3139,기획부,2945,65,광주,413069,3012
직원_3140,기획부,5383,71,부산,791941,1441
직원_3141,영업부,5426,189,광주,662842,3079
직원_3142,영업부,3658,157,서울,788081,2242
직원_3143,인사부,2885,81,대전,128292,6339
직원_3144,마케팅부,4348,113,서울,783943,4148
직원_3145,기획부,5093,100,광주,272760,7576
직원_3146,기획부,8281,187,광주,458576,6750
직원_3147,인사부,4112,164,대전,552481,3462
직원_3148,인사부,5683,103,경기,696007,5290
직원_3149,개발부,3593,106,서울,674607,7628
직원_3150,기획부,5513,80,서울,840476,9126
직원_3151,마케팅부,7122,52,광주,483080,2926
직원_3152,개발부,3800,92,서울,455122,6902
직원_3153,개발부,8478,198,서울,508925,8292
직원_3154,개발부,8728,91,서울,519581,7378
직원_3155,기획부,5256,141,경기,108525,1066
직원_3156,인사부,8156,86,부산,590820,5019
직원_3157,영업부,5568,94,서울,162515,5649
직원_3158,영업부,6845,73,광주,526793,7485
직원_3159,기획부,4256,86,부산,903926,7369
직원_3160,개발부,8618,98,경기,259846,2459
직원_3161,개발부,7204,148,경기,860537,5829
직원_3162,영업부,3110,145,부산,912265,4666
직원_3163,기획부,5385,134,부산,920904,5329
직원_3164,마케팅부,4777,86,부산,805803,3962
직원_3165,기획부,6385,115,광주,894530,3661
직원_3166,개발부,7606,197,대전,405997,2397
직원_3167,영업부,3424,190,대전,290407,1004
직원_3168,인사부,5695,69,경기,245862,1478
직원_3169,개발부,7219,92,대전,894896,3961
직원_3170,마케팅부,6696,95,광주,853256,8477
직원_3171,기획부,8578,102,부산,725013,4705
직원_3172,개발부,2353,74,경기,754768,4756
직원_3173,개발부,7807,185,경기,122901,8328
직원_3174,기획부,2904,155,서울,622223,9310
직원_3175,영업부,6719,94,대전,890241,7345
직원_3176,기획부,3415,84,대전,193311,5801
직원_3177,인사부,4264,119,서울,470201,2183
직원_3178,영업부,8253,72,부산,407963,1511
직원_3179,개발부,2477,73,부산,929223,5701
직원_3180,개발부,8713,53,대전,371854,2451
직원_3181,기획부,6178,136,부산,258849,8352
직원_3182,영업부,6445,95,대전,818211,7029
직원_3183,인사부,6457,123,대전,527012,6439
직원_3184,영업부,3578,173,부산,852332,6741
직원_3185,마케팅부,8988,173,대전,149087,5447
직원_3186,개발부,3179,96,대전,687830,5151
직원_3187,기획부,6101,171,서울,433918,7737
직원_3188,마케팅부,4464,79,서울,252716,2787
직원_3189,개발부,5804,120,서울,245397,2534
직원_3190,영업부,6192,165,광주,492422,6003
직원_3191,인사부,6721,93,대전,975662,6944
직원_3192,마케팅부,4425,192,경기,713678,9656
직원_3193,마케팅부,4447,179,서울,957507,9586
직원_3194,인사부,3818,113,부산,645883,1177
직원_3195,인사부,4568,150,경기,549042,9442
직원_3196,영업부,2537,121,광주,528878,2554
직원_3197,개발부,5036,114,부산,237299,7266
직원_3198,영업부,2517,165,대전,435748,9583
직원_3199,개발부,6690,174,부산,722878,2572
직원_3200,기획부,4724,157,대전,146681,1317
직원_3201,영업부,5952,56,경기,126122,6714
직원_3202,인사부,4940,114,서울,862386,5788
직원_3203,기획부,3905,121,서울,704665,9489
직원_3204,영업부,3123,120,대전,120553,6054
직원_3205,인사부,4348,73,부산,853882,7200
직원_3206,인사부,7397,181,광주,554583,4776
직원_3207,개발부,2826,144,서울,798503,2489
직원_3208,마케팅부,7604,118,대전,619111,6460
직원_3209,마케팅부,5557,116,경기,602807,1465
직원_3210,기획부,3337,154,부산,667291,6809
직원_3211,기획부,8747,129,경기,397009,1337
직원_3212,마케팅부,3187,108,부산,444630,7871
직원_3213,개발부,8648,114,서울,951611,1776
직원_3214,인사부,5881,71,대전,270723,6018
직원_3215,개발부,8204,193,대전,110385,8722
직원_3216,개발부,6949,93,경기,289203,6733
직원_3217,인사부,2403,58,경기,417304,3353
직원_3218,영업부,4070,118,대전,101772,1174
직원_3219,개발부,6351,123,광주,328224,8573
직원_3220,마케팅부,5193,166,광주,448934,1508
직원_3221,기획부,6154,86,대전,996928,3866
직원_3222,영업부,8662,113,광주,200329,1116
직원_3223,인사부,8140,101,경기,645665,6953
직원_3224,개발부,7246,127,부산,624524,9257
직원_3225,인사부,8646,53,대전,775895,4451
직원_3226,인사부,5115,147,대전,462815,5091
직원_3227,개발부,5180,178,부산,303621,6887
직원_3228,인사부,2844,172,경기,860895,6224
직원_3229,마케팅부,2342,140,대전,643748,5365
직원_3230,영업부,5490,81,부산,590801,6416
직원_3231,기획부,4418,172,경기,233705,2581
직원_3232,인사부,7110,198,대전,825269,3278
직원_3233,마케팅부,5476,163,광주,976722,7523
직원_3234,기획부,3124,167,서울,586646,7577
직원_3235,인사부,5450,98,부산,493969,9716
직원_3236,인사부,2429,190,서울,103206,7472
직원_3237,영업부,3256,192,서울,913065,1127
직원_3238,인사부,8747,81,광주,652509,8490
직원_3239,기획부,7716,93,부산,948487,4784
직원_3240,개발부,8563,107,광주,833380,3472
직원_3241,마케팅부,3298,173,부산,445213,6163
직원_3242,기획부,5469,127,광주,897007,1230
직원_3243,마케팅부,7354,68,광주,427013,9244
직원_3244,인사부,8079,197,대전,748259,2450
직원_3245,마케팅부,3997,77,광주,923263,7834
직원_3246,개발부,8761,72,광주,428562,1434
직원_3247,개발부,3840,125,광주,640438,4363
직원_3248,인사부,5700,117,서울,541182,5104
직원_3249,마케팅부,7252,65,경기,259868,1948
직원_3250,기획부,7103,191,서울,763379,2539
직원_3251,영업부,6777,145,서울,711576,7504
직원_3252,마케팅부,2225,172,광주,151001,3756
직원_3253,기획부,4233,120,부산,927410,3854
직원_3254,마케팅부,4550,114,경기,433931,6421
직원_3255,개발부,7374,131,대전,827431,4263
직원_3256,인사부,6664,174,광주,133915,3285
직원_3257,인사부,7244,175,광주,539121,2875
직원_3258,마케팅부,3888,93,광주,269969,6046
직원_3259,영업부,8967,178,광주,210886,2327
직원_3260,영업부,2728,82,대전,247423,1396
직원_3261,마케팅부,8993,53,경기,956966,6620
직원_3262,마케팅부,2029,143,부산,606285,2309
직원_3263,기획부,6396,97,경기,635357,8676
직원_3264,기획부,7933,56,대전,992429,2517
직원_3265,인사부,7370,87,경기,764230,7061
직원_3266,인사부,2829,117,경기,183407,2469
직원_3267,인사부,5741,65,부산,832335,1789
직원_3268,개발부,2582,134,경기,854810,7754
직원_3269,인사부,8395,59,부산,353476,7191
직원_3270,개발부,2240,161,광주,801789,6526
직원_3271,인사부,6522,131,대전,839999,4354
직원_3272,마케팅부,6461,125,광주,142900,5194
직원_3273,인사부,2479,185,서울,665614,3142
직원_3274,영업부,7658,99,대전,769667,6063
직원_3275,인사부,4905,97,광주,908720,7228
직원_3276,개발부,8788,172,서울,242591,1771
직원_3277,인사부,5176,138,대전,669870,9508
직원_3278,영업부,4374,87,광주,504951,6056
직원_3279,영업부,4212,107,대전,818840,4576
직원_3280,기획부,5269,123,서울,147366,1408
직원_3281,기획부,6335,80,서울,591918,8984
직원_3282,마케팅부,3363,102,대전,616385,3268
직원_3283,영업부,8106,135,부산,327187,5945
직원_3284,개발부,4924,152,경기,936664,8494
직원_3285,기획부,5773,73,서울,161717,1419
직원_3286,영업부,3694,120,서울,785916,7028
직원_3287,마케팅부,6403,92,광주,739636,8606
직원_3288,개발부,3488,144,경기,183917,6085
직원_3289,마케팅부,5284,69,경기,270502,2649
직원_3290,인사부,4642,104,부산,812056,3429
직원_3291,인사부,6921,97,광주,311420,9143
직원_3292,영업부,2029,178,서울,321308,7059
직원_3293,기획부,8049,122,경기,725049,3501
직원_3294,영업부,8318,97,경기,632071,7045
직원_3295,영업부,2256,112,광주,260305,5531
직원_3296,개발부,8257,135,경기,105186,7796
직원_3297,마케팅부,3841,151,부산,271041,5033
직원_3298,마케팅부,3402,116,대전,838904,3727
직원_3299,인사부,7712,103,대전,522717,2482
직원_3300,개발부,2497,75,부산,986439,3206
직원_3301,기획부,5567,122,부산,813986,2724
직원_3302,인사부,8698,71,부산,270227,1659
직원_3303,개발부,5870,61,광주,769742,9550
직원_3304,기획부,8519,101,경기,106790,7951
직원_3305,마케팅부,6273,178,서울,316112,7406
직원_3306,개발부,3748,94,부산,954676,5553
직원_3307,기획부,3148,150,부산,715206,2926
직원_3308,개발부,2113,155,대전,319405,8172
직원_3309,개발부,3093,198,경기,585017,2676
직원_3310,개발부,2835,195,광주,751055,6537
직원_3311,영업부,6483,114,경기,955216,2545
직원_3312,개발부,8163,83,광주,472768,2127
직원_3313,개발부,3330,117,서울,540937,8103
직원_3314,개발부,4184,65,광주,985852,5854
직원_3315,영업부,6555,188,광주,454678,9450
직원_3316,영업부,6960,164,부산,310565,6985
직원_3317,마케팅부,3504,199,서울,420397,7942
직원_3318,기획부,3971,196,서울,394662,1739
직원_3319,개발부,4710,139,서울,720747,2445
직원_3320,개발부,4418,75,광주,690409,5015
직원_3321,기획부,7457,174,부산,218674,8020
직원_3322,인사부,6917,160,서울,936043,3556
직원_3323,인사부,8777,63,대전,354458,4571
직원_3324,마케팅부,2794,179,광주,571010,5521
직원_3325,기획부,3815,183,경기,293691,8591
직원_3326,기획부,6092,124,서울,549210,2971
직원_3327,인사부,5564,196,경기,981977,1878
직원_3328,영업부,2015,74,서울,824427,4069
직원_3329,영업부,7520,156,광주,313655,1545
직원_3330,개발부,4810,60,대전,437577,1586
직원_3331,개발부,2817,117,부산,131131,4692
직원_3332,기획부,7649,91,광주,135684,8487
직원_3333,마케팅부,2139,144,서울,365574,2927
직원_3334,마케팅부,2164,118,부산,566610,5299
직원_3335,개발부,6299,107,서울,322247,4995
직원_3336,영업부,3187,171,부산,761184,1337
직원_3337,개발부,2382,116,서울,297275,5445
직원_3338,개발부,3069,190,부산,685652,8836
직원_3339,개발부,4560,97,대전,333455,7291
직원_3340,개발부,7505,136,광주,126508,6042
직원_3341,마케팅부,2967,72,서울,894667,2055
직원_3342,개발부,6037,175,서울,258943,6117
직원_3343,인사부,6545,89,경기,933750,7967
직원_3344,기획부,4598,121,서울,682443,7530
직원_3345,마케팅부,7740,135,대전,442928,7212
직원_3346,영업부,2777,149,부산,608634,6146
직원_3347,인사부,3494,54,광주,178301,1261
직원_3348,인사부,3154,166,경기,276443,9732
직원_3349,기획부,8826,53,대전,635823,7835
직원_3350,영업부,7621,190,부산,560515,6100
직원_3351,기획부,7846,162,광주,371566,9536
직원_3352,개발부,6970,99,부산,996506,1548
직원_3353,마케팅부,6732,192,대전,488280,7784
직원_3354,기획부,4195,130,대전,912972,6921
직원_3355,마케팅부,4992,137,부산,815198,9243
직원_3356,개발부,7843,112,대전,829193,7534
직원_3357,개발부,3614,50,광주,980864,6660
직원_3358,인사부,8055,193,서울,575031,1820
직원_3359,영업부,5222,56,경기,168623,6965
직원_3360,마케팅부,3424,132,광주,697009,8529
직원_3361,마케팅부,6479,60,대전,462307,3723
직원_3362,마케팅부,3746,191,서울,611701,5361
직원_3363,영업부,5464,76,서울,732836,7910
직원_3364,영업부,5770,194,대전,486610,5676
직원_3365,개발부,5579,71,부산,178405,5524
직원_3366,영업부,4179,186,광주,781665,3631
직원_3367,개발부,4694,119,경기,395937,2566
직원_3368,인사부,8110,126,경기,306377,5547
직원_3369,마케팅부,7046,79,부산,188971,9606
